sl,ee,tp,scope,sharpe,total_return,max_drawdown,calmar,win_rate,profit_factor,n_bars
0.01,1.0,0.02,bitcoin,1.94616595449841,3.3343857197024143,0.06905056894433108,3.7136768881342124,0.5096935584740463,1.6852102035318257,1619
0.01,1.0,0.02,ethereum,1.7441818327608185,3.86245209385715,0.14702553660613862,1.89842303305528,0.53375,1.5117226258188732,1619
0.01,1.0,0.02,binancecoin,1.5016828593496756,3.8741947587375254,0.1419219945056429,1.9700751000942656,0.514375,1.454422805150383,1619
0.01,1.0,0.02,solana,2.4679397523649023,21.63323482940001,0.1142441630179797,5.471235706571942,0.523125,1.7206239840659205,1619
0.01,1.0,0.03,portfolio,3.2284827497973243,6.48552975848722,0.035822672831034,10.271774809023645,0.554375,2.016470555213634,1619
0.01,1.0,0.03,bitcoin,1.9556458749219467,3.3746488266442363,0.06838555650650158,3.776251673022354,0.5115697310819262,1.689852541942887,1619
0.01,1.0,0.03,ethereum,1.7625153742521804,3.9540932747423243,0.14641403824107888,1.931778321344214,0.533125,1.5186511615579072,1619
0.01,1.0,0.03,binancecoin,1.5299298655048965,4.031579898366085,0.1419936661901279,2.0137669901386803,0.515625,1.465094788522686,1619
0.01,1.0,0.03,solana,2.481698538846936,22.08460132871761,0.11453245981251124,5.501140334081923,0.521875,1.7254811062640976,1619
0.01,1.0,0.05,portfolio,3.260071204721192,6.65115783488143,0.03574145012261672,10.425718355978924,0.55875,2.0318630997555314,1619
0.01,1.0,0.05,bitcoin,1.9667980917325547,3.4293132967406637,0.06838555650650129,3.8118504859371565,0.5121951219512195,1.6966318896562398,1619
0.01,1.0,0.05,ethereum,1.7793440537915655,4.03200840087127,0.14545313879921348,1.9659885348263273,0.53375,1.5249231077922638,1619
0.01,1.0,0.05,binancecoin,1.5550774431459096,4.176391572055598,0.1419936661901271,2.0538526273549014,0.515625,1.4744425740808438,1619
0.01,1.0,0.05,solana,2.5046991303042474,22.81331618451409,0.11453245981251146,5.5701561071674135,0.5225,1.734665955969489,1619
0.01,1.0,0.08,portfolio,3.2805327721050035,6.74604640884671,0.03574145012261631,10.499467894677252,0.558125,2.0417200294790536,1619
